PATH	START_TIME/END_TIME	TRANSCRIPT
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111858137407488.wav	0.45910493827160487/4.243344907407407	也就是皇帝啊包括一些王公贵族他们
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111858133213184.wav	0.4777391975308642/3.05	那么这些东西在唐代实际上
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111858129018881.wav	0.40219907407407407/3.3391203703703702	我们可以看出它主要分为两大类
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111858129018880.wav	0.8818479938271605/5.125	那么我们目前看到的众多的唐三彩文物之中
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111858120630273.wav	0.3804398148148148/4.241570216049383	同时呢也正是因因为釉色而形成了它
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111858120630272.wav	0.3592592592592592/2.3576388888888884	一个非常重要的特色
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111858116435968.wav	0.40912422839506174/4.175	那么这是唐三彩不同于其他陶瓷艺术的
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111858112241664.wav	0.394675925925926/4.549537037037037	产生一种斑驳淋漓非常豪放奔放的效果
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111858108047360.wav	0.3358024691358025/6.8	所以呢不同的釉色可以在流动的状态下互相沁染互相融合
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111858103853057.wav	0.4341049382716049/2.120003858024691	就能够呈现出色彩
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111858103853056.wav	0.2785493827160494/3.8	也就是釉料还没有完全烧凝固的时候
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111858095464449.wav	0.5328896604938271/3.125	由于呢可以在低温的状态下
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111858095464448.wav	0.5015432098765433/6.138888888888888	啊以铅啊这种啊金属元素作为釉色发色的熔剂
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111858091270144.wav	0.40108024691358024/5.131211419753086	啊属于唐代的一种啊非常有特色的陶艺
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111858087075840.wav	0.6777777777777777/4.8	这是中国古代陶瓷艺术史上独树一帜的
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111858082881536.wav	0.4708333333333334/2.6527970679012345	唐三彩的釉色非常丰富
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111858078687232.wav	0.5167052469135803/2.6017361111111112	三彩呢指的是它的色彩
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111858011578368.wav	0.46741898148148125/4.43858024691358	这一讲我们给大家来介绍一下唐三彩装饰艺术
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111858007384065.wav	0.40625000000000006/3.9	在这个时候呢其实已经用陶来开始
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111858007384064.wav	0/1.1293981481481483	形的变化也变大
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111858003189760.wav	0/2.090277777777778	如果你技术越好可以拉得
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111857998995456.wav	0.3300925925925926/6.2	我们可以尝试着怎么让原始的这样的一种风格和韵味
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111857994801152.wav	0.5120177469135802/5.225	如果把这些纹样图案再应用于我们现代的生活
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111857990606848.wav	0.392283950617284/6.2	所以其实原始人那个时候他就知道装饰要跟生活习惯
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111857986412544.wav	0.25144675925925924/5.925	所以我们说这个半山型的这个彩陶虽然它还是原始社会
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111857982218240.wav	0.46990740740740733/3.351466049382716	并且它的纹样呢也比过去更加多样了
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111857978023936.wav	0.4007716049382716/2.419753086419753	就是黑红相间的这种颜色
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111857973829633.wav	0.42438271604938277/4.298148148148149	在原始社会他们能够掌握这样的一种
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111857973829632.wav	0.4363425925925926/3.7826388888888887	它是密布着这样的啊水波和漩涡的纹样
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111857969635328.wav	0.3564814814814814/5.5	在这个中国国家博物馆就有收藏有马家窑文化的这个大彩陶罐
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111857965441024.wav	0.5656249999999999/4.525	但是另外啊有一种更能代表马家窑彩陶的
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111857961246720.wav	0.41250000000000003/4.804861111111111	他们就开始发展出对自然界神明的崇拜
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111857835417600.wav	0.3967978395061728/6.05	马家窑彩陶呢有一件作品是你们可能学中学历史课
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111857831223298.wav	0.32002314814814814/5.079861111111112	而庙底沟彩陶它那个几何化和抽象化得更加明显
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111857831223297.wav	0.38184799382716056/4.432291666666666	那么这就是原始彩陶和它的最早的功能和魅力
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111857831223296.wav	0.44903549382716057/5.571527777777778	逐渐地在为自己创造一些能够让自己生活更方便的东西
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111857827028992.wav	0.8377314814814816/1.7316743827160495	它搁不住啊
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111857822834688.wav	0.26041666666666663/5.434992283950617	那么在半坡的彩陶之中还有那种功能性特别强的
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111857818640385.wav	0.4659722222222221/3.3	有一方面的研究认为这人面鱼纹呢
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111857818640384.wav	0.3645833333333333/3.3433641975308643	而是有意地去给它弄出来的
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111857814446080.wav	0.6636574074074074/1.525	这是做什么的呢
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111857810251776.wav	0.3870756172839506/6.149112654320987	你还记得半坡彩陶里边的就是平底钵上面花纹最典型的是什么吗
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111857806057472.wav	0.38821373456790115/4.2332175925925934	然后下边稍微收一点啊就是大口的平底钵
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111857801863168.wav	0.3447337962962963/3.7299575617283955	那么第一个类型也就是最早的这个类型
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111857793474560.wav	0.3618827160493827/3.3379629629629632	像你刚才这个干了又喷点水就变得柔软了
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111857789280256.wav	0.3724189814814815/6.6927469135802475	这样呢就有一部分人他可以开始就是有时间而且有精力
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111857785085953.wav	2.563541666666666/5.35	种子啊种到地里就可以长出吃的
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111857785085952.wav	0.271875/4.346643518518518	实际上呢最早的原始人如果是在旧石器时代
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111857780891648.wav	0.29652777777777783/4.575	那为什么会在这个时期产生陶艺手工艺呢
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111857776697344.wav	0.2807291666666667/2.0968750000000003	变成了女娲抟土造人
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111857667645440.wav	0.32137345679012347/3.5	用泥土来做陶艺的这样一个人群
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111857659256832.wav	0.48233024691358023/4.406250000000001	就是能够强烈地以它的内在的魅力去吸引我们
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111857655062528.wav	0.3713541666666667/2.16712962962963	那么就会像民间玩具这样
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111857650868224.wav	0.33302469135802476/4.15	也就是说我们要做有感情有温度的设计
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111857642479616.wav	0.2708140432098765/3.475	也不能忽视民间玩具带给我们的借鉴意义
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111857634091008.wav	0.45524691358024694/2.8612268518518524	所以呢我们今天现代的设计中呢
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111857629896704.wav	0.358179012345679/5.1976658950617285	因为它是老百姓最真挚的情感和最朴素的表达方式
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111857621508096.wav	0.5481481481481483/3.7	实际上是宫廷艺术和文人艺术都比不了的
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111857608925184.wav	0.39068287037037036/3.925	所以呢你看民间玩具其实它的艺术魅力和价
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111857604730880.wav	0.36612654320987653/2.9992283950617282	去表现对象的最突出的特征
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111857600536576.wav	0.6389467592592594/4.377314814814816	因为装饰性呢它主要是用自己主观的这种情感
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111857596342272.wav	0.47820216049382713/3.2000771604938274	它用这些鲜明的色彩大胆地去处理
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111857592147968.wav	0.32546296296296295/3.6543209876543212	它没有按照现实生活中这个真实的色彩
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111857587953664.wav	0/2.6379629629629626	然后好像正在向前冲的这种感觉一样
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111857583759360.wav	0.39949845679012347/5.45	把现实生活中的动物呢通过他的想象和情感的赋予
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111857579565056.wav	0.346412037037037/3.557060185185185	但是呢他会很好地去观察生活
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111857571176448.wav	0.31111111111111117/6.261728395061729	它没有专门学过什么动物的什么结构啊什么这样的这个这些表现
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111857566982144.wav	0.3753472222222222/2.2684027777777778	就是绘画基本功的训练
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111857558593536.wav	0.40895061728395066/5	那么民间的艺人呢他可能没有经受过严格的
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111857554399232.wav	0.4028672839506173/4.3447152777777776	就是都是人们在日常生活中司空见惯的这些形象
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111857546010624.wav	0.27862654320987656/3.925	还有这个狗还有兔子啊等等这些
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111857541816320.wav	0.3671875/5.875	都是日常生活中大家可以司空见惯的这些动物人物形象
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111857537622016.wav	0.49151234567901236/4.423611111111111	这些民间玩具呢你会发现它所表现的题材
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111857533427712.wav	0.4054398148148149/5.39278549382716	对这又是一种啊这个就是用声音发响的这种玩具
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111857529233408.wav	0.2941936728395062/3.614795524691358	就是喜欢在这种黑底上啊用彩色来衬托
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111857525039104.wav	0.253125/6.075	然后呢在领口啊袖口啊这些地方加上啊他们那种鲜明颜色的刺绣
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111857516650496.wav	0.385841049382716/3.425	那么他们的民族服饰你发现没有
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111857504067584.wav	0.2427083333333334/5.618248456790123	所以呢它必须要用白色或黑色来衬托它它才能显得协调
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111857495678976.wav	0.18472222222222223/3.15	啊有绿有红有黄都是非常鲜明的颜色
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111857487290368.wav	0.2132523148148148/8.375	然后呢会在他们就是日常的烧饭做饭煮饭的这个炉灶里边盖上一层谷壳
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111857478901760.wav	0.32422839506172846/4.1265432098765435	它有什么在颜色上有什么不一样吗
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111857474707456.wav	0.2584490740740741/1.4119212962962964	这都是北方的玩具
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111857466318848.wav	0.40871141975308645/5.405	那么这种声音呢那么使得小孩呢觉得这个东西饶有趣味
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111857462124544.wav	0.3545910493827166/4.41658950617284	但是呢你吹的时候由于空气的这个流动它就会发出声音
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111857457930240.wav	0.34012345679012346/5.8	那么其实呢发声的啊这样的乐器在很早以前中国就有了
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111857453735937.wav	1.2340470679012345/2.094193672839506	我吹一下试试
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111857453735936.wav	0.30092592592592593/5.2	啊那么这种玩具呢实际上就是我们嘴里吹的这个哨子
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111857449541632.wav	0.2476851851851852/5.35	所以呢民间艺人呢他就大量地在这种能发出声音这上面做文
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111857436958720.wav	0.26157407407407407/2.8541666666666665	因为发声的玩具小孩都会特别喜欢
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111857432764416.wav	0.31022376543209873/4.675	这也说明了老虎这个形象实际上是在民间百姓之中
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111857428570112.wav	0.4498070987654321/2.225	当然这都是一些民间传说
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111857424375808.wav	0.44537037037037036/5.2	于是着这个做这个挂虎的老艺人赶紧把他平时做好的这东西
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111857420181504.wav	0.3020061728395062/2.575	晚上这个外边有敌兵打
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111857415987200.wav	0.184375/2.8430169753086423	啊只有二三十个怎么办呢
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111857403404288.wav	0.40885416666666663/3.925	啊他们里边有会做这种泥玩具叫“泥活儿”的
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111857390821377.wav	0/3.675	啊那么实际上呢是当时屯兵的军士
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111857390821376.wav	0.425925925925926/3.316898148148148	那么做凤翔挂虎的这个地方
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111857386627072.wav	0.39548611111111115/4.8388888888888895	啊那么凤翔呢实际上它也是一个历史非常悠久的地方
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111857382432768.wav	0.6673611111111112/4.517245370370371	所以说呢它们都有着非常悠久这个的渊源
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111857378238464.wav	0.3938657407407408/3.075	所以说有时候哄小孩的时候就说这个民谣
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111857374044160.wav	0.29791666666666683/2.118518518518519	那么小孩抱着这个玩
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111857369849856.wav	0.2883873456790123/7.475	那么山东各地的都会到这个聂家庄所高密所在的地区去买这种泥玩具
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111857357266944.wav	0.31018518518518523/3.35	啊那么聂家庄流传这个民谣啊说
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111857348878336.wav	0.4194830246913581/3.9386574074074066	山东高密的聂家庄啊就善于做这个
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111857344684032.wav	0.416550925925926/4.514988425925926	这个玩具呢他是山东高密地方做的
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111857336295424.wav	0.41024305555555557/3.475	现在买的这些东西呢中间呢都没有羊
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111857327906816.wav	0.41603009259259255/2.1556327160493827	这个呢是我很早以前买的
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111857319518208.wav	0.3357831790123456/3.3284915123456793	那么这一截呢它用的是一块羊皮
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111857311129600.wav	0.2601273148148148/3.875	就是能让个小孩呢在玩耍的时候发出声音
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111857302740992.wav	0.3284722222222222/4.3	但是呢这个玩具啊又有了一个新的功能
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111857298546688.wav	0.4708333333333333/5.4	这种嗯就是也是用老虎啊来作为这个给小孩的玩具
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111857004945408.wav	0/2.9765625	想起了我的老家山东也有一种泥老虎
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111856996556800.wav	0.3485725308641976/3.4079668209876544	把这样的一个东西买回来挂在家里的墙上
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111856992362496.wav	0.4311342592592593/3.666087962962963	啊当有一个小孩降生在一个人家的时候
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111856988168192.wav	0.3328125/5.152430555555556	无彩色系的颜色在这里边中和着这些强烈的这个对比色
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111856983973888.wav	0.4578510802469136/5.875	所以呢用白色来衬托这些鲜明的对比很强的颜色
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111856979779585.wav	0.4979359567901235/2.075	但是呢它底色是白的
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111856979779584.wav	0.31589506172839504/4.6	不至于特别的酥脆然后一碰就坏了啊
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111856975585280.wav	0.4058063271604939/2.6472029320987662	所以说是用模具先做出这些外形
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111856971390976.wav	0.3883101851851852/7.342592592592593	这些花草啊花果啊动物啊这些装饰细节其实同时的都在彰显一个主题
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111856967196672.wav	0.2815586419753086/4.45	那么你会发现啊在这个里边就是很多的这个装饰图案
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111856963002368.wav	0.38923611111111117/2.85	那么在这个上面有个颤颤巍巍的东西
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111856958808065.wav	0.33038194444444446/2.1847222222222227	但是现在他画了个什么
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111856958808064.wav	0.26195987654320996/3.346064814814815	然后呢本来在老虎额头上应该有王字
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111856954613760.wav	0/3.929050925925926	实际上也是代表着生育繁衍啊这样的一种寓意
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111856946225154.wav	0.39320987654320994/4.7071759259259265	像木版年画里面有好多镇宅神虎啊都是这个意思
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111856946225153.wav	0.32962962962962966/2.4	用来保佑老百姓的生活
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111856946225152.wav	0.8009259259259259/4.325	那么老虎和龙都是从上古传下来的图腾
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111856942030848.wav	0.3138888888888889/5.65	那么来把它转化成就是保佑孩子健康成长的这个含义
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111856937836544.wav	0.17407407407407408/4.725925925925925	那么用它的威猛啊这个啊凶猛这样的一个含义
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111856933642240.wav	0.246875/5.682696759259259	那么同时呢老虎呢还有这个驱邪避祟这样的象征
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111856929447936.wav	0.3993055555555555/4.354166666666667	那么所有的这些个其他的动物它都能够统领
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111856925253632.wav	0.5881944444444445/3.028472222222222	那么它是一个人生仪式感的玩具
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111856921059329.wav	0.2547453703703704/4.65	那么由这个家里孩子的舅舅给这小孩买
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111856921059328.wav	0.32137345679012347/3.5	就都是家里如果生了一个孩子
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111856916865024.wav	0.3725115740740741/2.9706018518518515	那么这种呢就和这个是一样的功能
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111856912670720.wav	0.33865740740740746/1.8982638888888892	所以呢你看它的色彩
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111856908476417.wav	0.6611111111111112/4.90324074074074	就是在西北啊陕西凤翔就是出这个西凤酒的那个地方
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111856908476416.wav	0.3138695987654321/1.0663387345679014	差得很远了
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111856904282112.wav	0.2926311728395061/4.025655864197532	因为它跟现实生活中的老虎其实这个已经
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111856895893504.wav	0.3234182098765433/4.15	就是说我要保佑我的子孙后代能够健康成长
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111856891699200.wav	0.27951388888888895/4.025	实际上民间的匠人他会制作这样的玩具
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111856887504897.wav	0.34104938271604934/2.7685185185185186	它实际上呢带有我们中国的文化在里头
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111856887504896.wav	0.306712962962963/3.975	所以呢这些民间玩具也就有了更深一层的含义
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111856883310592.wav	0.21006944444444445/8.25	实际上呢它都是啊就是民间百姓他祈求美好幸福生活的啊这么一种寄托
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111856879116288.wav	0.32609953703703703/2.8128858024691357	实际上还是跟祈求生育有关了
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111856874921984.wav	0.3125/2.038194444444444	那么就完全是啊一种
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111856870727680.wav	0.2957175925925926/5.25	然后所以呢就是渐渐地沙孩儿呢就真的变成了小孩的形象
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111856866533376.wav	0.3656249999999999/5.85	但是后来呢慢慢的人觉得这个传说是不是有点太血腥和残酷了
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111856862339072.wav	0.20879629629629629/4.1	就是只要这沙孩儿对它这些动物微微一笑
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111856858144769.wav	0.41116898148148145/3.5131172839506175	传说呢这大阿福呢原来其实不是个人
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111856858144768.wav	0.41682098765432096/3.65	那么其实呢它过去也有一个传说
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111856853950464.wav	0.3803240740740741/5.083256172839506	那么呢这一对娃娃啊这一男一女啊这个叫做大阿福
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111856849756160.wav	0.3513117283950617/3.7130015432098764	啊就是民间玩具的一个种类和一个产地
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111856845561856.wav	0.13036265432098765/5.45	他会把这个可爱的儿童作为民间泥玩具的一个很重要的主题
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111856841367553.wav	0.4460841049382716/3.125	那么这个呢实际上就是民间的
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111856841367552.wav	0.31383101851851847/4.675	那咱们现在看到的这一对娃娃看上去也好可爱的样子
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111856837173248.wav	0.2595293209876543/5.425	啊它是一个啊就是非常聪颖而且呢面貌俊俏的小娃娃
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111856832978944.wav	0.2554783950617283/4.3	都是有这样的一种啊就是人们啊对自己的子孙后代
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111856828784640.wav	0.2984182098765436/2.8694058641975313	而且呢有相当大的这个出息
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111856824590337.wav	0.354783950617284/4.926658950617283	那么意味着自己将来生的这个小孩也会啊特别聪慧
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111856824590336.wav	0.4010416666666667/3.375	所以说人们请这么一个魔合罗回家
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111856820396032.wav	0.35802469135802467/3.625	那么佛祖的儿子那自然是非常聪慧
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111856816201728.wav	-0.0037808641975308668/4.714737654320988	就是从罗㬋罗的这个音译转成了啊就是魔合罗
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111856812007424.wav	0.46404320987654324/2.9373456790123456	他的儿子呢名字叫罗㬋罗
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111856807813121.wav	0.42908950617283953/4.095563271604938	他的家人包括他的儿子也出家修行了
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111856807813120.wav	0.45130246913580246/5.176	啊传说呢佛祖释迦牟尼因为他修行成佛
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111856799424513.wav	0.5837191358024691/4.131944444444445	但是呢这魔合罗的渊源呢它又跟佛教有关
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111856799424512.wav	0.37251157407407404/3.7644868827160494	人们在七夕节这一天牛郎织女相会
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111856795230208.wav	0.316358024691358/4.864969135802469	那么这让我们想到了后来的民间年画或者是民间图案
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111856791035904.wav	0.39745370370370364/5.1	就是一个很白白胖胖的而且很漂亮的这个小孩的形象
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111856786841600.wav	0.25173611111111116/1.3806327160493828	它是一个胖娃娃
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111856782647296.wav	0.3346064814814814/3.609780092592592	到处都卖一种叫做“魔合罗”的玩具
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111856778452992.wav	0.42121913580246917/5.3	那么在东京汴梁呢那个时候啊就是在七夕节的时候
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111856774258689.wav	0.25021219135802464/2.514737654320988	他写了一个叫《东京梦华录》
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111856774258688.wav	0.3751543209876543/5.525	那么跟七夕节有关的这个玩具实际上从宋朝就有了
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111856770064385.wav	0.13148148148148148/3.55	那么七夕呢就是牛郎织女相会的日子
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111856770064384.wav	0.21736111111111106/0.8887654320987655	还有什么啊
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111856765870080.wav	0.806195987654321/6.41	这种呢就是跟节日有关的玩具呢其实还有很多
/data/local-files/?d=label-studio/data/xutangx/zxr/20210331_1377111856761675776.wav	0.33497299382716045/2.875	啊因为麒麟送子是特别聪慧的小孩
